id,date,retweets,source,author,likes,text,twitter_name,location,verified,followers,friends,polarity,subjectivity
350277114,2020-12-15 08:19:40,1,Twitter Web App,Su-Lin Tan,6,Dozens of countries detailed new pledges to reduce emissions wo Australia after organisers saw through the hollow climate change rhetoric of the Scomo government ClimateAction climate Disgraceful,SuLin_Tan,,True,3620,501,0.14545454545454548,0.4181818181818182
978285801850245121,2020-12-15 08:13:31,3,Twitter Web App,Bywire™ News Network ⭕⚫🔴,2,Under huge pressure from COVID19 climate change and natural destruction warning lights for the planet and societies are flashing red and now is the time to choose a safer fairer path for human development the UnitedNations saidClimateAction,bywirenews,"London, England",False,7892,3766,0.12500000000000003,0.35000000000000003
325980949,2020-12-15 08:05:25,0,Twitter Web App,JST国際部,0,AnnouncementeASIA JRP has launched the 10th call for proposals in the field of Materials and in the field of Environmentfunding environment marine science climate change materials asia,JSTinter,"東京都千代田区, Tokyo",False,269,8,0.0,0.0
17691900,2020-12-15 08:04:04,1,Twitter for iPad,Derek Brower,3,Climate change the Paris goals are within reach via FTReally clear BigRead on climate ClimateCrisis by lesliehook,derek_brower,N 45°26' 0'' / E 12°20' 0'',True,6969,3013,0.10000000000000002,0.3833333333333333
294046459,2020-12-15 08:01:28,0,Twitter for iPhone,Harshal,1,BharatVasi29 narendramodi And now listen to a learned PM speak amp act on climate change,harshalfF,,False,46,411,0.0,0.0
95418595,2020-12-15 08:00:17,0,Hootsuite Inc.,Daily Climate,0,What caused the 2020 fire season to become so extreme Climate change according to these scientists,TheDailyClimate,"Bozeman, Mont.",False,17704,1365,-0.125,1.0
3021293616,2020-12-15 07:51:34,0,Twitter Web App,Dr Nick is back indoors 🇪🇺💚,0,Climate predictions from 1990 30 years ago warning that pumping out greenhouse gases could lead to 3deg warming by 2100Were now ahead of this 11deg by 2021 Its not too late to changeClimateEmergency,TheHandLab,"Little Britain, Airstrip One",False,998,817,-0.3,0.6
3153323618,2020-12-15 07:22:12,1,Twitter Web App,Celia Schunter,1,26 One inhabitant is Acanthochromis polyacanthus a damselfish with a peculiar life history without a pelagiclarval phase This allows to keep the species in an aquarium system and study how fish can potentially deal with climate change conditions across a few generations,celiaschunter,"Assistant Professor, The University of Hong Kong",False,573,453,-0.1,0.55
2395507958,2020-12-15 07:20:13,0,twittbot.net,Open Science,0,Climate Change Science Aided by Huge but Invisible Efforts of Amateurs CoopSciScoop bird,_OScience,World,False,3472,2883,0.4000000000000001,0.9
2311962888,2020-12-15 07:13:02,0,Twitter for Android,Shital Lad,4,samirsinh189 DavidStrifling MumbaMusondam MartinUden alexanderssen slimdogmike H2ODraganSavic DLaFranceAWWA RichBoddenberg DavidGrayson carBivoreVegan water has officially joined the likes of gold amp oil in being traded on Wall Street as a Futures commodity Water availability is becoming increasingly less as climate change amp human activities lead to severe droughts across the world Zerohunger,LadShital,Mumbai,False,610,767,0.09444444444444444,0.33888888888888896
1219090523811528705,2020-12-15 07:07:00,0,Twitter Web App,Voice of the People,0,Chinese President Xi Jinping on Dec 12 delivered an important speech at the Climate Ambition Summit via video link His remarks have chartered the course enhanced confidence and boosted the power for the world to better respond to climate change,VoiceofPD,"Beijing, China",False,96,50,0.3,0.5
1254323509,2020-12-15 07:03:15,0,Twitter for iPhone,Jens Woelk,1,France to hold climate referendum And if it doesnt pass no climate change for France,JensWoelk,"Trento, Italy + Sarajevo, BiH",False,814,323,0.0,0.0
1073053440610230272,2020-12-15 06:44:21,16,Twitter Web App,Meredith_Guthrie,39,Still not convinced about climate change Check out DPIRDbroadacre average May to October rainfall maps for 19751999 and 20002020 and average decile maps for the same time Climate,MeredithGuthr15,"Perth, Western Australia",False,378,135,-0.09999999999999999,0.3083333333333333
164335030,2020-12-15 06:30:09,0,Hootsuite Inc.,SiangHee Tan,1,Rising forest protection and carbon prices aimed at fighting climate change might hinder agricultural expansion making it harder for tropical farmers to meet rising food demandWhat are the implications of this on food securityRead more here,siangtsh,"Raffles Place, Singapore",False,267,549,0.2,0.25
1545130296,2020-12-15 06:23:05,1,Twitter for Android,Geostrategic Economics,2,Sahel Climate Conflicts When Fighting Climate Change Fuels Terrorism,Geo__strategy,Dr. Heynen GSF,False,412,1063,0.0,0.0
447496357,2020-12-15 06:13:52,0,Twitter Web App,💧 Vivian Harris (⧖),1,BigWeather is more frequent and severe as climate change worsens climateemergency endclimatesilence ABCClimatewatch,vivianharris45,Bigga (Bega) Australia,False,2985,4946,0.3,0.4
454791422,2020-12-15 05:55:00,1,Twitter Web App,Terracon Ecotech Pvt. Ltd.,0,In 2019 a UN climate science report said the way the world manages land and how food is produced and consumed had to change to curb global warming or food security health and biodiversity would be at riskClimateChange climate,terracon_india,"Based in Mumbai, India",False,249,328,0.0,0.0
905174895927185409,2020-12-15 05:53:49,0,Twitter Web App,QuantumQuench,0,Huge scandal amp coverup that needs to be exposed Not like others bc THIS ONE critically affected climatechangeIts a CLIMATE change scandal that was aided amp abetted BY THE PRESS GHGs couldve ALREADY been lowered gt 5 60Minutes CBSNews Guardian Reuters Vice Forbes,Quantum_Quench,,False,153,189,0.20000000000000004,0.8500000000000001
22240612,2020-12-15 05:44:21,6,Sprinklr,Al Arabiya English,15,French President Emmanuel Macron promises to hold a referendum on revising the constitution to include references to the environment and fighting climate change,AlArabiya_Eng,Dubai,True,874187,45,0.0,0.0
266482118,2020-12-15 05:30:06,0,Sprout Social,ClubEnerji,1,From providing clean air and oxygen to combating climate change and conserving energy plants can be your best friends for life sustainability sustainable ecofriendly climate nature,ClubEnerji,India,False,6137,396,0.6833333333333333,0.5
783214744463257600,2020-12-15 05:27:24,0,Twitter Media Studio,Arirang News,2,N KOREA ON CLIMATE CHANGEClimate change is global issue that needs global efforts N Korean ministryClimate NorthKorea issue,arirangtvnews,대한민국 서울,True,9154,14,0.0,0.0
18692673,2020-12-15 04:40:34,0,Twitter for iPad,🍑 Leigh Dragoon ✡️🕎🌈👩‍🌾- Webdev / Author,3,All you have to know about any politician who ignores climate change is that they are such a scumbag they dont even care about their own familiesGreenNewDeal climate ClimateCrisis,ldragoon,California,False,1758,4990,0.3,0.75
1013736851033739265,2020-12-15 04:25:03,0,Twitter Web App,Maxim Shrestha,1,How Climate Change Is Ushering in a New Pandemic Era While this focuses primarily on climate impacts in terms of latitude the same would apply for altitude great read RollingStone,MaximShrestha,,False,105,112,0.3340909090909091,0.45738636363636365
2805721026,2020-12-15 04:22:00,0,Twitter Web App,ICA Asia and Pacific,1,15th ICAAP Research Conference is hereThemed Addressing climate change through cooperative enterprise it will be held on 17th amp 18th DecFor agenda and travel advisory CoopsUoN ULCCSLtd,ICAAPAC,"New Delhi, India",False,1449,314,0.0,0.0
610076827,2020-12-15 04:09:55,0,Twitter for iPhone,Chris Fox,0,Exxons market cap remains huge and largely retail investorowned Forcing change requires coopting the big money managers especially those that have explicitly called for companies to take climate change seriously such as Larry Finks shop,ChristopherNFox,"Boston, MA",False,18436,15221,0.12285714285714286,0.5857142857142857
154266844,2020-12-15 03:47:02,0,Twitter Web App,"Tom Gillispie, WRITER/EDITOR",1,environment Links to the ENVIRONMENT climate change consumerism ecology EPA,SptsGuy1,"Rural Hall, NC",False,2277,2156,0.0,0.0
22653760,2020-12-15 03:17:00,0,Twitter Web App,Fred Bentler,5,Carbon dividend is the perfect answer to climate changeClimate Policy Maine,Bentler,Washington,False,15534,13782,1.0,1.0
22653760,2020-12-15 03:16:40,2,Twitter Web App,Fred Bentler,2,Oil giant Exxon Mobil pushes new climate change plan as activist investors circleClimate Investing Transition,Bentler,Washington,False,15534,13782,0.06818181818181818,0.7272727272727273
1087124954,2020-12-15 03:15:16,0,SocialOomph,Rivera Sun,0,Free Kindle when you buy the book We are all heroes waiting to change Climate,RiveraSunAuthor,"Taos, New Mexico, USA",False,24933,27343,0.4,0.8
22653760,2020-12-15 02:58:34,0,Twitter Web App,Fred Bentler,1,Faith and the fight against climate changeClimate Theology Islam,Bentler,Washington,False,15534,13782,0.0,0.0
154266844,2020-12-15 02:23:53,0,Twitter Web App,"Tom Gillispie, WRITER/EDITOR",0,deserts forests TURNING DESERTS INTO FORESTS climate change CO2 global warming,SptsGuy1,"Rural Hall, NC",False,2277,2156,0.0,0.0
549692104,2020-12-15 02:12:27,1,Twitter Web App,Brian Ettling,1,Please no pessimistic nihilistic negative or cynical comments We have a pandemic to overcome and an American economy we need to build back better In the long term we must be a global leader to ActOnClimate reduce the threat of climate change ClimateAction climate,BrianEttling,"Portland, OR",False,2019,2079,-0.06428571428571427,0.32857142857142857
22653760,2020-12-15 02:05:42,1,Twitter Web App,Fred Bentler,2,How much will it cost to slow climate changeClimate Economics Health,Bentler,Washington,False,15534,13782,-0.05000000000000002,0.3
1089464143088738305,2020-12-15 02:05:03,0,Hootsuite Inc.,Earth.Org,1,This is the first time a major global company has voluntarily committed to put its Climate transition plans before a shareholder vote Unilever,EarthOrg,Hong Kong,False,2027,1064,0.10416666666666667,0.27777777777777773
22653760,2020-12-15 02:04:23,1,Twitter Web App,Fred Bentler,0,Oberlin College has joined more than a thousand leaders from local governments businesses tribal communities and other institutions across the country as a signatory of the America Is All In joint statementClimate Policy Leadership,Bentler,Washington,False,15534,13782,0.125,0.2916666666666667
1293347317437747200,2020-12-15 02:00:28,0,Twitter for iPhone,Sydney ACCEL,0,Paris climate summit is delivering on its promise but in some unexpected ways ParisAgreement ClimateChange ClimateEmergency inspiringlegalminds SydneyLawSchool,AccelSydney,"Sydney, New South Wales",False,98,151,0.1,1.0
610076827,2020-12-15 01:55:49,0,Twitter Web App,Chris Fox,1,Exxons climate announcement on Monday does not suggest any change in strategy If you were worried about Exxon before the announcement about their positioning you are still worried now ALoganCeres CeresNews via erprose CNBC,ChristopherNFox,"Boston, MA",False,18436,15221,0.0,0.0
47874993,2020-12-15 01:16:56,0,Twitter for iPhone,Jeremy Glaser,0,Increased Focus on Climate Change by Investors Beyond the Energy Sector via Passle by climate change esg investing shareholder disputes,SDVCLawyer,San Diego,False,831,625,0.0,0.0
1324825084561940480,2020-12-14 23:45:00,0,Twitter Web App,Changing TX Climate,1,Public health experts say Texas is among the states that is most atrisk from climate change and has done the least to prepare for its effects including increased flooding and heat waves txlege txclimate,TX_Climate,Texas,False,18,57,0.06666666666666667,0.32222222222222224
1266509317861040129,2020-12-14 23:17:33,0,Twitter Web App,Climate Action Now,0,You dont have to be a vegan to make a big impact on how what you eat impacts climate change Check out this article from EverWideningCircles at and dont miss the featured Vox video climate climatechange climateactionnow startup crowdfunding,MyClimateApp,,False,9,29,0.0,0.1
343267635,2020-12-14 23:15:02,3,Buffer,CGIAR,12,The LancetCountdown 2020 report launched on 3 December 2020 tracks the links between health and climate change across 43 indicators in five domains Find out what they are here COVID19 climate publichealth ILRI A4NHCGIAR,CGIAR,"Montpellier, France",True,116694,2043,0.0,0.0
21108862,2020-12-14 23:12:07,1,Twitter Web App,The Hartman Group,2,Hartman Group blog Climate Change amp the Importance of Carbon Labeling for Food Brands Today Carbon labeling aligns with consumers expectations for companies sustainability environment soilhealth carbonneutral transparency climate globalwarming,HartmanGroup,"Seattle, WA",False,4386,4999,0.0,0.0
824103106308964353,2020-12-14 23:09:35,0,National Park Climate Facts,National Parks Facts,2,A Rogue National Park Is Tweeting Out Climate Change Facts in Defiance of Donald Trump climate BadlandsNPS,NPSUngagged,United States,False,39,72,0.0,0.0
